player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,news,influence_rank,creativity_rank,threat_rank,ict_index_rank
Andre Harriman-Annous,Arsenal,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,539,203,122,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,638,632,604,641
Wes Foderingham,West Ham,GKP,4.0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3874,17618,0,4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Aris Limassol permanently.,405,391,346,409
Max Weiss,Burnley,GKP,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1957,6796,338,622,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,539,526,490,543
Etienne Green,Burnley,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4943,14754,0,2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined FC Fredericia permanently.,458,445,401,462
Nicolò Savona,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,53,0,2,0,0,0,0,0,0,0,11.0,11.1,4.0,2.6,0.0,0,0.0,0.0,659,187,249,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0,,306,247,278,329
Luis Eduardo Cuiabano,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25,22,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Botafogo on loan for the rest of the season.,612,607,578,615
Alphonse Areola,West Ham,GKP,4.4,0,0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16427,214840,1650,16185,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,507,494,451,511
Joe Gauci,Aston Villa,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9346,0,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Port Vale on loan for the rest of the season.,447,434,389,451
Reece Welch,Everton,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1289,5480,163,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,452,439,395,456
Callum Bates,Everton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2189,4247,458,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,603,598,569,607
Coby Ebere,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1009,2006,194,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,595,590,561,599
Isaac Heath,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,458,2413,0,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Accrington on loan for the rest of the season.,594,588,559,598
Jenson Metcalfe,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,87,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Bradford City permanently.,591,585,556,595
Youssef Y.Chermiti,Everton,FWD,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2418,10618,0,1155,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Rangers permanently.,668,662,638,670
Martin Sherif,Everton,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6251,12280,1401,1144,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,546,533,497,550
Tom King,Everton,GKP,4.0,0,0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9507,29711,1178,3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,416,402,357,420
Adam Aznou,Everton,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,915,7723,99,376,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,534,521,484,538
Tyler Onyango,Everton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8420,5993,0,1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Stockport County on loan for the rest of the season.,584,577,547,588
Mark Travers,Everton,GKP,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1435,4625,195,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,574,565,533,578
Elyh Harrison,Man Utd,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,174,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,On loan to Shrewsbury Town,496,483,440,500
Jarrad Branthwaite,Everton,DEF,5.3,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,663,55930,56,2151,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,Hamstring injury - Unknown return date,701,701,685,702
Nathan Patterson,Everton,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,210,1832,69,63,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,522,509,469,526
Roman Dixon,Everton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3000,8133,335,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,464,451,407,468
Adam Webster,Brighton,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,182,864,19,49,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,511,498,456,515
Eiran Cashin,Brighton,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,531,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Birmingham on loan for the rest of the season.,438,425,380,442
Jacob Slater,Brighton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2747,6741,270,698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,497,484,441,501
Charlie Tasker,Brighton,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1728,5406,177,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,479,466,423,483
Solly March,Brighton,MID,5.8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,146,1756,11,68,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,723,723,722,723
Julio Enciso,Brighton,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,105,2540,0,125,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Strasbourg permanently.,709,709,699,710
Abdallah Sima,Brighton,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,247,1615,0,167,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Lens permanently.,710,710,701,711
Mike Penders,Chelsea,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,242,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined RC Strasbourg on loan for the rest of the season.,482,469,426,486
Asher Agbinone,Crystal Palace,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1362,2751,223,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,623,618,589,626
Harry Tyrer,Everton,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1438,3131,145,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,440,427,382,444
Gustavo Nunes,Brentford,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,95,690,10,38,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Hamstring injury - Unknown return date,674,669,645,676
Romelle Donovan,Brentford,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3314,5565,532,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,629,624,595,632
Yunus Emre Konak,Brentford,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10448,9607,2783,1322,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,562,549,513,566
Paris Maghoma,Brentford,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,159,1645,20,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Lack of match fitness - 25% chance of playing,571,562,529,575
Myles Peart-Harris,Brentford,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1004,2011,167,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,581,573,543,585
Pervis Estupiñan,Brighton,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1694,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined AC Milan permanently,569,560,527,573
Tariq Lamptey,Brighton,DEF,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2778,26300,0,3363,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Fiorentina permanently.,520,507,467,524
Samuel Amissah,Fulham,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1653,6104,154,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,499,486,443,503
Andreas Andreas,Fulham,MID,5.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2438,27942,0,2492,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Palmeiras permanently.,698,698,682,699
Martial Godo,Fulham,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,898,4150,0,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Strasbourg permanently.,615,610,581,618
Luke Harris,Fulham,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,227,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Oxford United on loan for the rest of the season.,597,592,563,601
Olivier Boscagli,Brighton,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1510,5917,85,534,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,516,503,462,520
Benjamin Lecomte,Fulham,GKP,4.0,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5929,15013,669,1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,406,392,347,410
Samuel Chukwueze,Fulham,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3235,1293,461,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,717,718,715,718
Jonah Kusi-Asare,Fulham,FWD,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2272,457,1199,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,636,631,602,639
Elijah Campbell,Everton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11634,4263,621,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,460,447,403,464
Tyler Dibling,Everton,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2774,1180,242,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,721,722,720,722
Steven Benda,Fulham,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,274,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Millwall on loan for the rest of the season.,434,421,376,438
Issa Diop,Fulham,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1086,3574,123,382,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,517,504,463,521
Iwan Morgan,Brentford,FWD,4.4,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15430,25486,3896,2402,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,543,530,494,547
Jason Steele,Brighton,GKP,4.4,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3206,17541,346,1576,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,505,492,449,509
Tom McGill,Brighton,GKP,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6266,8807,721,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,422,409,364,426
Carl Rushworth,Brighton,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,142,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Coventry City on loan for the rest of the season.,451,438,394,455
Kjell Scherpen,Brighton,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,132,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Union SG permanently,431,418,373,435
Harrison Reed,Fulham,MID,4.4,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15479,15459,2950,1853,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,514,501,460,518
Kendry Paez,Chelsea,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,776,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined RC Strasbourg on loan for the rest of the season.,633,628,599,636
Nicolas N.Jackson,Chelsea,FWD,6.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4962,12633,0,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Bayern Munich on loan for the rest of the season.,733,733,733,733
Jorrel Hato,Chelsea,DEF,4.8,0,0,0.0,0.2,0,0,66,0,1,0,0,0,0,2,0,0,1.2,2.5,2.0,0.5,0.0,0,0.0,0.0,5424,21981,641,1893,-0.2,0.2,-0.1,0.1,0.0,0.01,0.01,0.99,1,,379,316,303,375
Walter Benitez,Crystal Palace,GKP,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5902,9216,689,1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,414,400,355,418
Remi Matthews,Crystal Palace,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1217,2442,148,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,421,407,362,425
Borna Sosa,Crystal Palace,DEF,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2756,6686,352,893,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,656,649,624,658
Chadi Chadi Riad,Crystal Palace,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,189,413,13,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,471,458,414,475
Daniel Bentley,Wolves,GKP,4.0,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6298,14070,839,1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,403,389,344,407
Matt Doherty,Wolves,DEF,4.4,0,0,0.0,0.2,0,0,180,0,5,0,0,0,0,2,0,0,29.0,7.7,0.0,3.7,0.3,0,0.1,0.0,2177,7421,223,897,-0.1,0.1,-0.1,0.1,0.0,0.03,0.03,3.76,2,,219,271,452,292
Bastien Meupiyou,Wolves,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,538,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,On loan to FC Alverca,485,472,429,489
Pedro Pedro Lima,Wolves,DEF,4.0,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7922,46422,0,6999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Porto on loan for the rest of the season.,503,490,447,507
Naouirou Ahamada,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1059,2034,192,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,587,580,550,591
Kepa Arrizabalaga,Arsenal,GKP,4.4,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4975,36830,443,3976,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,510,497,455,514
Christopher Nkunku,Chelsea,MID,5.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2668,20396,0,1260,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined AC Milan permanently.,725,725,725,725
Lewis Orford,West Ham,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1052,7417,0,923,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Stevenage on loan for the rest of the season.,540,527,491,544
Tom Edozie,Wolves,MID,4.4,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16970,18620,4567,2720,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,558,545,509,562
Tawanda Chirewa,Wolves,MID,4.4,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10528,14979,2953,1849,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,533,520,483,537
Boubacar B.Traore,Wolves,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,139,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined FC Metz on loan for the rest of the season.,686,686,667,687
Gonçalo Manuel Guedes,Wolves,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,685,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Real Sociedad permanently.,715,715,712,716
Josh Nichols,Arsenal,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3073,7899,336,849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,465,452,408,469
Maldini Kacurri,Arsenal,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4653,8456,1412,951,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,396,379,333,400
Brayden Clarke,Arsenal,DEF,4.0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16198,27659,1298,2945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,486,473,430,490
Jakub Kiwior,Arsenal,DEF,5.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1119,8408,0,922,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Porto on loan for the rest of the season.,708,708,696,709
Tommy Setford,Arsenal,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8894,6601,1828,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,483,470,427,487
Alfie Pond,Wolves,DEF,4.0,0,0,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11584,42569,782,4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,472,459,415,476
Malcolm Ebiowei,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,592,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Blackpool permanently.,580,572,542,584
Jesurun J.Rak-Sakyi,Crystal Palace,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2922,3509,1512,561,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,527,514,475,531
Matheus M.França,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,95,1174,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined CR Vasco da Gama on loan for the rest of the season.,601,596,567,605
David Ozoh,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,139,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Derby County on loan for the rest of the season.,599,594,565,603
Kaden Rodney,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1064,1917,210,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,598,593,564,602
Franco Umeh,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,696,1385,105,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,616,611,582,619
Eddie Nketiah,Crystal Palace,FWD,5.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1135,25731,235,1076,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Hamstring injury - 50% chance of playing,704,704,690,705
Zach Marsh,Crystal Palace,FWD,4.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10859,15320,3231,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,621,616,587,624
Rio Cardines,Crystal Palace,MID,4.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14222,11359,167,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,626,621,592,629
